//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Card Badge,Card Series,Year,Peak,Team,Franchise,LastName,FirstName,NickName,Nation,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,Contact vL,Gap vL,Power vL,Eye vL,Avoid K vL,BABIP vL,Contact vR,Gap vR,Power vR,Eye vR,Avoid K vR,BABIP vR,GB Hitter Type,FB Hitter Type,BattedBallType,Speed,Steal Rate,Stealing,Baserunning,Sac bunt,Bunt for hit,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,Infield Range,Infield Error,Infield Arm,DP,CatcherAbil,CatcherFrame,Catcher Arm,OF Range,OF Error,OF Arm,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Last 10 Price(VAR),date,packs
MLB 2026 Live SP Zac Gallen AZ,81862,82,1,,,,2026,N,Arizona Diamondbacks,ARI,Gallen,Zac,Milkman,The United States,23,3,8,1995,1,1,1,11,21,17,3,20,22,21,21,17,3,20,22,21,21,17,3,20,22,21,0,0,0,19,15,21,21,45,1,76,82,81,78,92,74,82,81,78,92,78,83,82,79,91,86,78,80,77,77,0,0,0,0,0,0,0,57,43,2,94-96,4,188,28,35,48,21,1,1,2,3,3,3,76,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,3,10,0,0,galleza01,1500,1800,1322,0,2026-03-13,1,
Rookie Sensation CF Dave Gallagher CWS 1988,84358,68,3,,,,1988,N,Chicago White Sox,CHW,Gallagher,Dave,,The United States,17,20,9,1960,1,1,8,0,93,58,60,68,102,83,81,40,54,74,103,65,96,62,62,67,102,89,0,0,1,61,55,61,64,57,50,1,2,1,3,1,1,2,1,3,1,1,2,1,3,2,16,0,0,0,0,0,0,0,0,0,0,0,1,16,2,89-91,3,183,7,5,6,6,0,0,0,68,110,80,0,0,0,0,0,0,12,63,37,0,0,0,0,0,1,1,1,4,1,2,0,2,gallada01,0,28,30,0,2026-03-13,1,
Snapshot 3B Al Gallagher SF 1971,83402,53,7,,,,1971,N,San Francisco Giants,SFG,Gallagher,Al,Dirty Al,The United States,10,19,10,1945,1,1,5,0,84,69,53,67,94,76,95,58,61,84,97,91,80,73,51,62,93,71,0,0,0,46,14,67,30,50,6,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,16,0,17,17,0,0,0,0,0,0,0,0,1,20,2,89-91,3,183,53,73,67,37,0,0,0,8,6,3,0,0,0,0,57,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,4,gallaal01,0,8,7,141,2026-03-13,1,
Snapshot 1B Del Gainer BOS 1915,83495,63,7,,,,1915,N,Boston Red Sox,BOS,Gainer,Del,Sheriff,The United States,5,10,11,1886,1,1,3,0,77,66,68,79,72,83,89,72,85,70,75,102,73,65,63,82,71,77,1,1,1,61,63,80,52,59,5,1,5,1,7,1,1,5,1,7,1,1,5,1,7,1,16,0,0,0,0,0,0,0,0,0,0,0,1,23,1,89-91,3,183,38,42,36,29,0,0,0,73,55,63,0,0,61,0,0,0,0,59,0,0,1,0,0,0,0,0,0,0,1,2,0,1,gainede01,0,29,28,1125,2026-03-13,1,
Veteran Presence 3B Gary Gaetti STL 1998,83682,72,10,,,,1998,N,St. Louis Cardinals,STL,Gaetti,Gary,The Rat,The United States,8,19,8,1958,1,1,5,0,73,103,83,84,97,49,76,83,100,102,91,64,72,113,78,79,100,43,2,2,3,17,13,11,37,22,6,1,19,19,28,1,1,17,19,25,1,1,23,20,34,1,0,16,0,0,0,0,27,0,0,0,0,0,17,7,4,90-92,3,183,55,92,69,39,0,0,0,10,4,1,0,0,10,0,68,0,0,0,0,0,1,0,1,0,0,0,0,5,2,5,0,1,gaettga01,101,121,119,1343,2026-03-13,1,
MLB 2026 Live RP Hunter Gaddis CLE,82448,72,1,,,,2026,N,Cleveland Guardians,CLE,Gaddis,Hunter,,The United States,33,9,4,1998,1,1,1,12,21,19,4,16,18,25,21,19,4,16,18,25,21,19,4,16,18,25,0,0,0,13,5,16,18,50,6,83,80,84,77,86,82,77,84,76,80,85,82,85,78,91,92,97,0,86,0,0,0,0,0,0,0,0,21,46,4,95-97,3,198,13,15,50,9,3,3,1,43,5,32,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,2,5,0,1,gaddihu01,111,288,158,0,2026-03-13,1,
MLB 2026 Live RP Kody Funderburk MIN,82329,60,1,,,,2026,N,Minnesota Twins,MIN,Funderburk,Kody,,The United States,57,27,11,1996,2,2,1,12,31,45,54,46,26,37,31,43,51,45,26,36,32,46,55,47,27,38,2,2,0,13,10,13,17,63,14,77,83,69,90,71,81,87,71,94,73,76,82,69,89,70,0,85,0,80,84,79,0,0,0,0,0,0,24,52,1,93-95,3,193,28,25,58,13,3,3,2,36,38,49,68,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,1,2,0,4,fundeko01,27,38,40,0,2026-03-13,1,
Unsung Heroes CF Dave Fultz PHA 1901,82838,49,8,,,,1901,N,Philadelphia Athletics,OAK,Fultz,Dave,,The United States,16,29,5,1875,1,1,8,0,82,61,28,60,108,64,77,75,16,61,99,60,85,54,31,60,111,66,1,1,0,76,88,88,68,53,5,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,16,0,0,0,0,0,0,0,0,0,0,0,1,22,2,89-91,4,180,72,55,67,68,0,0,0,69,62,57,0,0,0,32,0,13,23,53,0,0,0,1,0,0,1,1,0,0,0,1,0,1,fultzda01,0,12,10,170,2026-03-13,1,
MLB 2026 Live RP Michael Fulmer SF,81724,62,1,,,,2026,N,San Francisco Giants,SFG,Fulmer,Michael,The Plumber,The United States,32,15,3,1993,1,1,1,12,27,19,5,34,29,27,27,19,5,34,29,27,27,19,5,34,29,27,0,0,0,18,10,18,26,49,17,90,74,69,72,78,89,71,69,71,73,91,76,70,74,81,94,102,94,84,0,88,0,0,0,0,0,0,13,56,2,95-97,3,191,25,32,36,13,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,2,0,2,fulmemi01,32,34,37,0,2026-03-13,1,
Unsung Heroes 2B Chick Fulmer BFN 1879,82837,41,8,,,,1879,N,Buffalo Bisons,LAD,Fulmer,Chick,,The United States,71,13,2,1851,1,1,4,0,73,68,25,58,77,71,75,68,26,60,79,72,73,68,25,58,77,71,0,0,0,72,82,85,74,7,5,1,5,1,7,1,1,5,1,7,1,1,5,1,7,1,0,16,0,0,0,0,17,0,0,0,0,0,1,3,1,89-91,3,183,78,64,50,99,0,0,0,8,7,1,0,0,0,90,62,65,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,fulmech01,0,8,9,1198,2026-03-13,1,
MLB 2026 Live RP Carson Fulmer PIT,81908,58,1,,,,2026,N,Pittsburgh Pirates,PIT,Fulmer,Carson,,The United States,41,13,12,1993,1,1,1,12,17,3,5,21,13,21,18,3,6,21,14,21,17,4,5,21,13,21,0,0,0,19,19,18,20,49,19,70,73,73,69,82,66,70,72,66,80,72,76,75,73,84,78,77,77,75,0,76,0,0,0,0,0,0,34,61,3,93-95,4,183,24,20,50,21,0,0,0,33,39,58,57,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,8,0,1,0,6,fulmeca01,0,8,8,0,2026-03-13,1,
Unsung Heroes CF Chick Fullis NY1 1931,82907,73,8,,,,1931,N,New York Giants,SFG,Fullis,Chick,,The United States,21,27,2,1901,1,1,8,0,97,57,64,72,118,80,112,65,67,75,115,100,92,53,63,72,120,72,0,0,0,59,80,71,62,41,7,1,2,1,3,1,1,2,1,3,1,1,2,1,3,1,16,0,0,0,0,0,0,0,0,0,0,0,1,17,2,89-91,3,175,68,52,42,59,0,0,0,70,63,63,0,0,0,14,0,0,10,56,0,0,0,0,0,0,1,1,0,1,2,5,0,1,fullich01,0,118,118,601,2026-03-13,1,
MLB 2026 Live C Braxton Fulford COL,81816,53,1,,,,2026,N,Colorado Rockies,COL,Fulford,Braxton,,The United States,37,9,12,1998,1,1,2,0,71,82,71,72,60,84,72,91,77,75,63,83,72,80,69,71,60,85,0,0,0,50,31,67,51,47,8,1,26,1,1,77,1,25,1,1,74,1,27,1,1,80,16,0,0,0,0,0,0,0,0,0,0,0,7,0,4,88-90,4,178,33,44,58,26,68,71,65,35,43,58,0,67,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,8,0,1,0,6,fulfobr01,0,10,9,0,2026-03-13,1,
Snapshot 2B Tito Fuentes SF 1972,83403,60,7,,,,1972,N,San Francisco Giants,SFG,Fuentes,Tito,,Cuba,23,4,1,1944,3,1,4,0,82,103,58,64,111,62,82,156,71,61,104,65,82,91,50,66,113,61,0,0,3,67,63,79,75,65,9,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,0,0,1,18,2,89-91,3,180,52,45,30,60,0,0,0,8,7,5,0,0,0,46,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,2,0,4,fuentti01,0,28,29,1402,2026-03-13,1,
Future Legend SP Didier Fuentes ATL 2026,84770,79,6,,,,2026,N,Atlanta Braves,ATL,Fuentes,Didier,,Colombia,75,17,6,2005,1,1,1,11,27,27,4,28,20,32,27,27,4,28,20,32,27,27,4,28,20,32,0,0,0,23,18,13,39,41,19,110,77,88,85,63,112,72,93,78,61,107,83,84,92,65,136,102,105,0,0,0,97,0,0,0,0,0,58,36,2,96-98,3,183,22,39,52,17,2,2,2,8,17,30,74,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,2,5,0,1,fuentdi01,200,380,378,93940,2026-04-02,1,
Hardware Heroes CL Brian Fuentes LAA 2009,82660,51,9,,,,2009,N,Los Angeles Angels,ANA,Fuentes,Brian,,The United States,40,9,8,1975,2,2,1,13,4,2,1,2,1,1,4,2,1,2,1,1,4,3,1,3,1,1,0,0,0,5,4,6,5,29,2,71,71,60,70,74,61,80,62,82,76,75,68,60,66,73,57,76,97,86,0,0,0,0,0,0,0,0,15,115,4,90-92,3,193,35,20,26,23,0,0,0,4,9,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,fuentbr01,0,10,8,103,2026-03-13,1,
Snapshot 2B Jeff Frye BOS 1996,83507,42,7,,,,1996,N,Boston Red Sox,BOS,Frye,Jeff,,The United States,3,31,8,1966,1,1,4,0,92,20,19,62,107,79,86,23,1,71,90,82,94,20,25,58,115,78,1,1,1,56,48,45,41,56,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,22,2,89-91,3,175,61,72,42,51,0,0,0,6,9,9,0,0,0,60,48,42,0,0,0,0,0,1,1,1,0,0,0,5,0,1,0,3,fryeje01,0,8,8,216,2026-03-13,1,
MLB 2026 Live DH David Fry CLE,82426,58,1,,,,2026,N,Cleveland Guardians,CLE,Fry,David,,The United States,6,20,11,1995,1,1,10,0,65,65,85,69,68,64,66,70,88,77,71,63,66,64,84,67,68,65,2,2,0,38,13,85,56,42,38,1,26,1,1,78,1,24,1,1,71,1,28,1,1,83,16,0,0,0,0,0,0,0,0,0,0,0,3,0,4,-,3,183,41,49,55,35,41,49,55,44,48,54,0,10,17,0,4,0,10,0,0,1,1,1,1,1,1,1,1,8,0,1,0,6,fryda01,6,11,8,0,2026-03-13,1,
Veteran Presence 2B Frankie Frisch STL 1934,83983,72,10,,,,1934,N,St. Louis Cardinals,STL,Frisch,Frankie,The Fordham Flash,The United States,3,9,9,1897,3,1,4,0,123,82,30,63,183,86,88,80,33,58,151,55,137,83,28,65,193,94,0,0,0,72,45,71,87,82,73,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,16,0,0,0,0,0,0,0,0,0,0,0,1,15,2,90-92,3,180,83,74,62,81,0,0,0,3,9,5,0,0,0,93,74,0,0,0,0,0,0,1,1,0,0,0,0,1,2,5,0,1,friscfr01,101,122,120,1139,2026-03-13,1,
Live Collection Reward - Historical All-Star SP Bob Friend PIT 1960,84086,99,5,,ME,Live Collection Reward,1960,N,Pittsburgh Pirates,PIT,Friend,Bob,Warrior,The United States,19,24,11,1930,1,1,1,11,20,48,14,40,29,10,18,48,8,34,20,16,21,49,16,42,31,8,2,2,0,16,4,6,28,70,29,86,103,141,116,77,64,123,129,131,107,102,91,150,111,53,0,0,112,123,0,72,0,0,0,0,0,0,73,71,2,87-89,3,183,31,36,29,21,0,0,0,10,8,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,0,0,frienbo01,4469,14000,11213,0,2026-03-13,0,
MLB 2026 Live CF TJ Friedl CIN,81961,65,1,,,,2026,N,Cincinnati Reds,CIN,Friedl,TJ,,The United States,29,14,8,1995,2,2,8,0,78,69,66,94,91,69,78,66,64,91,87,72,79,71,67,96,93,68,1,1,0,78,41,75,64,72,60,1,27,1,1,81,1,32,1,1,94,1,26,1,1,77,16,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,3,178,37,36,48,1,1,1,2,78,78,62,0,0,0,0,0,0,0,69,0,0,1,0,0,0,1,1,1,8,1,2,0,3,friedtj01,0,41,38,0,2026-03-13,1,
MLB 2026 Live SP Max Fried NYY,82587,95,1,,,,2026,N,New York Yankees,NYA,Fried,Max,Maximus,The United States,54,18,1,1994,2,2,1,11,36,36,14,26,40,35,36,36,14,26,40,35,36,36,14,26,40,35,0,0,0,19,16,17,24,68,13,77,96,86,100,88,82,102,89,107,93,75,94,86,99,86,80,78,83,77,78,79,0,0,0,0,0,0,70,87,0,94-96,3,193,29,52,61,16,0,0,0,33,43,51,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,4,75,0,0,friedma01,10211,19000,14786,0,2026-03-13,1,
All-Time Legend 3B Bernie Friberg PHI Peak,84121,60,4,,,,1930,Y,Philadelphia Phillies,PHI,Friberg,Bernie,,The United States,11,18,8,1899,1,1,5,0,67,62,55,83,75,61,72,64,57,89,83,63,66,62,55,82,73,61,0,0,0,57,65,54,55,89,98,44,54,46,53,57,38,46,43,45,48,49,62,49,61,65,64,64,0,0,0,0,0,0,0,0,0,0,25,19,4,90-92,1,180,68,65,79,61,0,0,0,52,44,72,0,0,0,71,71,59,58,0,56,0,0,1,1,1,1,0,1,1,1,2,0,2,fribebe01,0,29,28,514,2026-03-13,1,
Live Collection Reward - Snapshot 2B Lonny Frey CIN 1940,83971,88,7,,ME,Live Collection Reward,1940,N,Cincinnati Reds,CIN,Frey,Lonny,Junior,The United States,11,23,8,1910,2,1,4,0,92,70,63,102,101,82,80,55,86,136,77,85,96,74,51,94,113,82,1,1,0,83,64,102,89,104,94,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,0,0,1,7,2,90-92,4,178,111,102,90,109,0,0,0,10,10,8,0,0,0,137,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,15,0,0,freylo01,0,1849,1922,0,2026-03-13,0,
Snapshot SP Benny Frey CIN 1931,82966,47,7,,,,1931,N,Cincinnati Reds,CIN,Frey,Benny,,The United States,16,6,4,1906,1,1,1,11,9,12,1,11,7,9,8,7,1,17,7,5,11,14,1,10,8,11,0,0,0,31,7,6,57,40,2,33,71,78,74,67,27,57,72,67,38,36,86,83,84,92,38,0,0,58,0,56,0,0,0,0,0,0,56,49,2,88-90,3,178,35,27,35,44,0,0,0,3,10,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,freybe01,0,7,9,101,2026-03-13,1,
Snapshot SP Larry French PIT 1931,83045,55,7,,,,1931,N,Pittsburgh Pirates,PIT,French,Larry,,The United States,42,1,11,1907,1,2,1,11,20,30,3,45,25,16,29,39,2,43,32,27,18,24,4,46,23,13,0,0,0,44,53,58,33,71,20,45,72,84,70,78,56,82,89,62,124,41,69,83,73,63,63,0,60,0,0,0,0,47,50,0,0,0,85,83,3,90-92,4,185,26,17,23,25,0,0,0,9,3,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,frencla01,0,8,7,167,2026-03-13,1,
MLB 2026 Live RF Sal Frelick MIL,81929,73,1,,,,2026,N,Milwaukee Brewers,MIL,Frelick,Sal,,The United States,10,19,4,2000,2,1,9,0,93,73,67,73,99,85,91,74,70,70,96,85,94,73,67,75,101,86,2,2,0,67,60,79,61,62,49,1,26,15,1,78,1,25,15,1,74,1,28,16,1,82,16,0,0,0,0,0,0,0,0,0,0,0,77,0,3,85-87,3,178,55,53,59,45,2,2,1,74,76,69,0,0,8,0,6,0,29,31,82,0,1,1,1,1,1,1,1,8,2,5,0,1,frelisa01,350,749,563,0,2026-03-13,1,
Historical All-Star SS Jim Fregosi CAL 1966,83942,69,5,,,,1966,N,California Angels,ANA,Fregosi,Jim,,The United States,11,4,4,1942,1,1,6,0,73,103,66,93,92,56,71,78,61,96,101,39,74,115,68,92,90,61,2,2,3,68,71,74,74,57,7,1,3,1,4,1,1,3,1,4,1,1,3,1,4,2,16,0,0,0,0,0,0,0,0,0,0,0,1,9,2,90-92,3,185,75,64,77,86,0,0,0,3,6,1,0,0,11,0,0,69,0,0,0,0,1,0,1,1,0,0,0,3,1,2,0,2,fregoji01,26,34,32,513,2026-03-13,1,
Snapshot 3B Gene Freese PIT 1957,83389,55,7,,,,1957,N,Pittsburgh Pirates,PIT,Freese,Gene,Augie,The United States,8,8,1,1934,1,1,5,0,85,76,61,55,93,78,105,77,43,62,103,98,79,76,65,52,91,71,0,0,0,55,70,75,63,53,6,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,0,0,1,16,2,89-91,4,180,62,50,64,32,0,0,0,48,52,61,0,0,0,49,49,0,53,0,0,0,0,1,1,0,1,0,0,2,0,1,0,1,freesge02,0,7,7,162,2026-03-13,1,
Snapshot 3B David Freese LAA 2014,83416,55,7,,,,2014,N,Los Angeles Angels,ANA,Freese,David,Davehuman,The United States,6,28,4,1983,1,1,5,0,74,71,73,81,76,74,63,89,88,102,80,41,78,65,68,73,75,82,2,1,0,24,21,44,29,8,2,1,3,1,4,2,1,3,1,4,1,1,4,1,4,4,16,0,0,0,0,0,0,0,0,0,0,0,1,1,2,91-93,3,188,69,67,66,39,0,0,0,6,3,8,0,0,89,0,61,0,0,0,0,0,1,0,1,0,0,0,0,6,0,1,0,2,freesda01,0,11,9,4123,2026-03-13,1,
MLB 2026 Live RF Tyler Freeman COL,81808,73,1,,,,2026,N,Colorado Rockies,COL,Freeman,Tyler,,The United States,2,21,5,1999,1,1,9,0,94,73,49,76,102,85,98,69,44,82,105,90,93,75,51,75,101,84,1,1,1,51,57,77,69,59,51,1,26,1,1,77,1,28,1,1,82,1,24,1,1,72,16,0,0,0,0,0,0,0,0,0,0,0,10,0,4,75-80,4,183,76,67,57,67,1,1,3,78,78,70,0,0,0,20,8,8,0,71,87,0,1,1,1,1,1,1,1,8,2,5,0,1,freemty01,101,170,155,0,2026-03-13,1,
MLB 2026 Live 1B Freddie Freeman LAD,81783,96,1,,,,2026,N,Los Angeles Dodgers,LAD,Freeman,Freddie,Andrew,The United States,5,12,9,1989,2,1,3,0,94,109,90,89,88,96,90,111,87,83,85,93,96,109,91,91,90,98,2,2,3,29,34,74,29,33,6,1,28,1,1,83,1,26,1,1,78,1,29,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-,3,196,25,39,40,43,0,0,0,17,22,64,0,0,63,0,0,0,0,0,0,0,1,1,1,0,1,0,0,8,4,75,0,0,freemfr01,4777,9999,7497,0,2026-03-13,1,
MLB 2026 Live SP Kyle Freeland COL,81831,59,1,,,,2026,N,Colorado Rockies,COL,Freeland,Kyle,Two One,The United States,21,14,5,1993,2,2,1,11,24,30,34,25,22,27,23,29,33,24,21,26,25,31,35,26,23,28,2,2,0,21,14,23,25,63,7,61,70,93,71,68,70,75,102,78,69,57,67,91,68,67,68,68,70,71,0,70,0,0,0,0,0,0,50,56,3,92-94,3,193,45,15,55,9,3,3,1,28,19,34,76,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,1,0,3,freelky01,0,7,10,0,2026-03-13,1,
MLB 2026 Live 3B Alex Freeland LAD,81777,67,1,,,,2026,N,Los Angeles Dodgers,LAD,Freeland,Alex,,The United States,76,24,8,2001,3,1,5,0,64,76,78,89,58,71,62,70,83,89,48,72,65,78,76,90,61,71,2,2,0,36,54,80,74,58,43,1,26,2,1,78,1,26,2,1,76,1,27,2,1,79,16,0,0,0,0,0,0,0,0,0,0,0,10,0,4,75-80,3,183,76,77,87,67,1,1,1,59,57,76,0,0,0,15,85,0,0,0,0,0,1,1,1,1,1,1,1,8,1,2,0,5,freelal01,0,50,53,0,2026-03-13,1,
Rookie Sensation C Bill Freehan DET 1963,84369,74,3,,,,1963,N,Detroit Tigers,DET,Freehan,Bill,,The United States,11,29,11,1941,1,1,2,0,70,76,81,93,79,62,88,45,34,103,82,93,62,83,90,90,79,39,0,0,0,47,14,85,42,31,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,5,2,89-91,4,188,40,54,39,31,75,55,86,5,7,8,0,71,74,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,5,0,1,freehbi01,0,135,113,951,2026-03-13,1,
Rookie Sensation 2B Nick Franklin SEA 2013,84364,64,3,,,,2013,N,Seattle Mariners,SEA,Franklin,Nick,Nicky,The United States,20,2,3,1991,1,1,4,0,63,71,86,89,54,70,62,68,24,98,56,68,63,72,98,87,54,71,1,1,0,45,44,78,36,16,7,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,16,0,0,17,0,0,0,0,0,0,0,0,1,18,2,92-94,4,185,71,45,59,66,0,0,0,1,4,2,0,0,0,67,52,48,0,0,0,0,0,1,1,1,0,0,0,6,1,2,0,3,frankni01,0,28,30,252,2026-03-13,1,
Veteran Presence RP Fred Frankhouse BSN 1939,82934,41,10,,,,1939,N,Boston Bees,ATL,Frankhouse,Fred,,The United States,12,9,4,1904,1,1,1,12,14,31,5,33,17,10,14,38,8,37,11,16,14,29,4,32,19,8,1,1,0,6,5,11,5,38,30,53,66,58,63,72,50,77,54,67,97,55,58,61,61,52,0,63,0,75,0,0,0,0,50,0,0,0,25,42,2,89-91,3,180,35,25,29,27,0,0,0,10,5,7,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,frankfr02,0,9,8,2593,2026-03-13,1,
Limited Edition/81 1B Julio Franco NYM 2006,84656,47,7,LE,,,2006,N,New York Mets,NYM,Franco,Julio,,Dominican Republic,23,23,8,1958,1,1,3,0,84,79,37,67,51,122,77,58,4,64,36,118,87,85,44,69,57,124,0,0,1,69,61,85,72,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,11,2,91-93,3,183,62,84,29,66,0,0,0,7,1,3,0,0,80,0,41,0,0,0,0,0,1,0,1,0,0,0,0,6,0,1,81,0,francju01,5555,22000,8544,0,2026-03-30,0,
Limited Edition/69 2B Julio Franco TEX 1990,84653,69,5,LE,,,1990,N,Texas Rangers,TEX,Franco,Julio,,Dominican Republic,14,23,8,1958,1,1,4,0,98,61,52,100,89,104,103,59,49,115,94,105,98,62,54,97,88,104,0,0,1,58,77,78,92,19,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,14,2,89-91,3,183,105,38,73,102,0,0,0,3,6,8,0,0,0,108,0,84,0,0,0,0,0,1,0,1,0,0,0,4,1,2,69,0,francju01,2999,99995,24846,0,2026-03-30,0,
Limited Edition/62 1B Julio Franco CWS 1994,84657,78,8,LE,,,1994,N,Chicago White Sox,CHW,Franco,Julio,,Dominican Republic,14,23,8,1958,1,1,3,0,93,60,94,87,83,99,105,82,114,119,86,122,89,44,89,78,82,94,0,0,0,59,21,95,61,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,21,2,90-92,3,183,37,31,33,31,0,0,0,7,10,6,0,0,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,5,62,0,francju01,2000,45000,24396,0,2026-03-30,0,
Limited Edition/36 2B Julio Franco TEX 1991,84652,83,5,LE,,,1991,N,Texas Rangers,TEX,Franco,Julio,,Dominican Republic,14,23,8,1958,1,1,4,0,126,79,83,79,107,131,130,94,98,75,110,133,124,74,78,81,106,130,0,0,1,84,94,108,102,5,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,0,0,1,3,2,90-92,3,183,63,78,71,69,0,0,0,3,6,3,0,0,0,73,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,10,36,0,francju01,25001,0,29872,0,2026-03-30,0,
Limited Edition/14 SS Julio Franco CLE Peak,84651,98,4,LE,,,1996,Y,Cleveland,CLE,Franco,Julio,,Dominican Republic,23,23,8,1958,1,1,6,0,133,73,75,111,118,127,137,79,69,104,120,132,131,71,77,114,118,125,0,0,1,88,81,82,97,54,64,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,16,0,0,0,0,0,0,0,0,0,0,0,1,17,2,90-92,3,183,104,47,92,97,0,0,0,9,5,2,0,0,88,109,0,91,0,0,0,0,1,1,0,1,0,0,0,5,4,75,14,0,francju01,30001,134888,122166,0,2026-03-30,0,
Veteran Presence CL John Franco NYM Peak,84065,84,10,,,,1997,Y,New York Mets,NYM,Franco,John,,The United States,31,17,9,1960,2,2,1,13,16,31,5,31,18,12,16,31,5,31,18,12,16,32,5,32,19,12,2,2,0,16,3,6,28,29,9,87,96,76,101,86,87,128,85,151,84,87,90,73,92,86,75,0,71,122,0,0,0,0,0,0,0,0,19,115,1,87-89,3,178,33,31,29,23,0,0,0,8,2,9,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,1,francjo01,1025,1555,1507,12310,2026-03-13,1,
MLB 2026 Live 1B Ty France SD,81746,60,1,,,,2026,N,San Diego Padres,SDP,France,Ty,,The United States,15,13,7,1994,1,1,3,0,83,71,72,64,93,75,85,71,74,65,93,78,84,71,72,64,94,75,2,2,0,2,4,16,50,40,28,1,26,26,1,78,1,28,26,1,82,1,25,27,1,74,16,0,16,0,0,0,0,0,0,0,0,0,16,33,3,83-85,3,183,44,57,50,46,1,1,1,43,49,52,0,0,72,5,0,0,0,0,0,0,1,1,1,1,1,1,1,8,1,2,0,3,francty01,26,40,40,0,2026-03-13,1,
MLB 2026 Live RF Jake Fraley TB,82533,62,1,,,,2026,N,Tampa Bay Rays,TBD,Fraley,Jake,,The United States,17,25,5,1995,2,2,9,0,78,60,67,82,85,73,72,54,65,79,82,64,81,62,68,84,87,77,1,1,0,44,69,77,68,62,71,1,25,1,1,75,1,18,1,1,53,1,28,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,3,183,40,39,48,16,1,1,1,71,71,57,0,0,0,0,0,0,10,7,72,0,1,0,0,0,1,1,1,8,1,2,0,2,fraleja01,0,46,34,0,2026-03-13,1,
